agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
19,2023-07-27,DCM67559417,LAKESIDE PAIN CENTER PROF LLC,12693210,,2023-08-29,342872,13.06
27,2023-08-14,IN1078012,A & B BUSINESS INC,12036980,,2023-08-29,341535,0.02
11,2023-08-10,9803163857,GRAINGER,12016771,28,2023-08-29,339432,47.52
12,2023-08-24,M1240063,DELL RAPIDS SCHOOL DISTRICT,12055728,01,2023-08-29,M345607,374393.0
11,2023-08-18,2712948781823,BLACK HILLS POWER & LIGHT CO,12028526,,2023-08-29,342683,18.59
11,2023-08-07,2781472-20823,NORTHWESTERN CORPORATION,12028962,15,2023-08-29,342412,12.94
06,2023-08-02,45468,JGE INC,12043170,,2023-08-29,342014,62.6
08,2023-08-14,RX6214736,DAKOTAMART PHARMACY,12051339,01,2023-08-29,342988A,11.44
11,2023-08-07,455391,BIEGLER EQUIPMENT INC,12041497,,2023-08-29,339477,61.09
14,2023-08-15,14334,ABERDEEN VENTURES LLC,12120635,,2023-08-29,343809,385.0
11,2023-08-07,S010181317.001,ECHO GROUP INC,12556494,,2023-08-29,342177,91.25
08,2023-08-14,RX6214735,DAKOTAMART PHARMACY,12051339,01,2023-08-29,342989,13.35
08,2023-08-14,RX6214734,DAKOTAMART PHARMACY,12051339,01,2023-08-29,342987,29.91
14,2023-08-15,23-08-006,TONY R ALERIA,12612869,,2023-08-29,343779,2076.0
27,2023-08-14,996783,NORTHERN HILLS ALCOHOL & DRUG,12056587,01,2023-08-29,341699,13537.78
11,2023-08-10,808126,SUDS & DUDS INC,12049672,,2023-08-29,339478,50.51
06,2023-08-11,0085,DAKOTAMART INC,12051339,02,2023-08-29,341222,248.11
27,2023-08-11,IN1077685,A & B BUSINESS INC,12036980,,2023-08-29,342921,6.24
12,2023-08-24,M1240063,EDGEMONT SCHOOL DISTRICT 23-1,12055538,02,2023-08-29,M345607,24788.0
11,2023-08-10,6255,J AND L HEIL INVESTMENTS INC,12590947,,2023-08-29,339463,25.15
11,2023-08-21,0169817,STAR LAUNDRY & DRY CLEANERS,12034878,,2023-08-29,341686,16.47
06,2023-08-07,IN-514245,M G OIL COMPANY,12035221,,2023-08-29,341246,3317.0
27,2023-08-07,L3346719,PREMIER BIOTECH LABS LLC,12590759,,2023-08-29,341735,532.55
08,2023-07-27,10321961,COLE PAPERS INC,12027125,,2023-08-29,343517,4094.87
14,2023-08-10,93258458061 0823,MONTANA-DAKOTA UTILITIES,12020954,12,2023-08-29,343751,21.09
27,2023-08-08,0523-309188COR2,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2023-08-29,341545,84.62
013,2023-08-02,230797,HIGH POINT NETWORKS LLC,12295610,,2023-08-29,330526,163445.0
11,2023-08-11,31377,AUTO GRAPHICS,12510121,,2023-08-29,342155,165.0
14,2023-08-10,98161010008 0823,MONTANA-DAKOTA UTILITIES,12020954,12,2023-08-29,343747,18.15
06,2023-08-04,IN-514237,M G OIL COMPANY,12035221,,2023-08-29,341245,3598.74
14,2023-08-10,95591479696 0823,MONTANA-DAKOTA UTILITIES,12020954,12,2023-08-29,343748,18.15
11,2023-06-05,73620,MADISON TIRES INC,12052300,,2023-08-29,342209,30.0
11,2023-08-12,4PS0741945,BUTLER MACHINERY COMPANY,12027105,02,2023-08-29,342205,559.01
11,2023-06-07,140556,BLACKSTRAP INC,12241692,,2023-08-29,343654,1609.56
06,2023-08-04,S102952255.002,DAKOTA SUPPLY GROUP,12027834,01,2023-08-29,341252,6.73
08,2023-07-31,25528726,CONCORDANCE HEALTHCARE SOLUTIO,12600010,,2023-08-29,343523,29.62
14,2023-08-10,106555,TIME EQUIPMENT RENTAL & SALES,12041247,,2023-08-29,343746,184.12
14,2023-08-09,DSR4689 PW53,STANLEY COUNTY AUDITOR,12054555,05,2023-08-29,343819,6758.36
14,2023-08-09,DSR4689 PW50,TODD COUNTY AUDITOR,12055270,05,2023-08-29,343820,71088.12
11,2023-08-12,12441486,VENTURE COMMUNICATIONS CO-OP,12030120,,2023-08-29,341688,53.76
11,2023-08-15,4PS0742144,BUTLER MACHINERY COMPANY,12027105,02,2023-08-29,342304,4384.43
19,2023-07-26,DCM66325347,AVERA MED GRP MILLER,12029758,63,2023-08-29,342807,13.06
11,2023-08-15,0021210-IN,SPENCER QUARRIES INC,12029286,01,2023-08-29,341668,1554.03
27,2023-08-08,2450808202301,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2023-08-29,341716,51.62
11,2023-08-14,31796,BENDERS SEWER CLEANING,12040232,,2023-08-29,342176,485.0
11,2023-08-14,8119920823,COMMUNITY COORDINATED TRANSPOR,12050075,,2023-08-29,345664,4217.1
11,2023-08-14,8120080823,COMMUNITY TRANSIT OF WATERTOWN,12610343,,2023-08-29,345667,7800.0
11,2023-08-01,285240823,DOUGLAS ELECTRIC COOPERATIVE,12029525,,2023-08-29,342350,51.04
11,2023-08-14,9536483,KNECHT LLC,12555937,02,2023-08-29,339454,479.99
06,2023-08-02,1070890050823,CENTRAL ELECTRIC CO OP,12023749,01,2023-08-29,342392,1016.41
27,2023-08-08,2450808202307,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2023-08-29,341724,441.5
11,2023-08-15,101069,AVERA QUEEN OF PEACE,12029749,17,2023-08-29,343677,3792.28
11,2023-08-15,11883,IRON OUTFITTER WASTE SERVICES,12562857,,2023-08-29,339427,142.58
11,2023-08-15,15136217,MCKIE FORD INC,12017350,,2023-08-29,339455,442.8
11,2023-08-15,181414,JACKSON ENTERPRISES INC,12037367,,2023-08-29,342678,81.53
11,2023-08-15,181416,JACKSON ENTERPRISES INC,12037367,,2023-08-29,342678A,81.53
11,2023-08-15,2904691,RUNNING SUPPLY INC,12021713,,2023-08-29,343058,43.98
14,2023-08-09,DSR4689 PW32,SIOUX VALLEY SOUTHWESTERN ELEC,12029084,,2023-08-29,343818,48663.95
11,2023-08-11,8120250623A,JEFFERSON PARTNERS LP,12022796,,2023-08-29,345660A,37077.47
11,2023-08-11,9721.8/23,SIOUX VALLEY SOUTHWESTERN ELEC,12029084,01,2023-08-29,345274,12219.84
11,2023-08-15,93214,CENTRAL FARMERS COOP,12223534,01,2023-08-29,342266,527.16
19,2023-07-27,DCM67049466,MRO CORPORATION,12001913,,2023-08-29,342844,16.76
19,2023-07-27,DCM67123260,MRO CORPORATION,12001913,,2023-08-29,342850,18.76
19,2023-07-27,DCM67163147,MRO CORPORATION,12001913,,2023-08-29,342856,35.0
19,2023-07-27,DCM67298278,RAPID CITY MEDICAL CENTER,12029569,01,2023-08-29,342864,27.06
19,2023-07-27,DCM66685202,MRO CORPORATION,12001913,,2023-08-29,342820,10.76
19,2023-07-27,DCM66392712,SANFORD  HEALTH,12198121,,2023-08-29,343155,13.06
19,2023-07-27,DCM66330095,SANFORD  HEALTH,12198121,,2023-08-29,343153,35.0
14,2023-08-09,5479560329 AUG23,BLACK HILLS POWER & LIGHT CO,12028526,,2023-08-29,343761,1625.75
19,2023-07-26,DCC4728490,AVERA ST BENEDICT CERTIFIED,12029811,01,2023-08-29,343213,497.0
19,2023-07-26,DCM65636138,CIOX HEALTH LLC,12115581,01,2023-08-29,342799,12.03
11,2023-08-16,06PS0665861,BUTLER MACHINERY CO,12027105,,2023-08-29,339457,46.49
19,2023-07-26,DCM65759171,AVERA MCKENNAN,12029758,46,2023-08-29,342800,13.06
19,2023-07-26,DCM66000592,WHITNEY SLEEP DIAGNOSTICS &,12281604,,2023-08-29,342802,13.06
19,2023-07-26,DCM66058696,CIOX HEALTH LLC,12115581,01,2023-08-29,342803,35.0
27,2023-08-10,IN4287669,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,343915,175.2
013,2023-08-11,1685857,TOWER PRODUCTS INC,12005532,,2023-08-29,343444,1648.5
11,2023-08-16,815020389,APH STORES INC,12558584,26,2023-08-29,342172,18.79
11,2023-08-16,690520,LUXURY AUTO MALL OF SIOUX FALL,12048569,,2023-08-29,342292,47.59
11,2023-08-16,6486307,D M G  INC,12032728,,2023-08-29,342294,1040.59
11,2023-08-16,4CS0092282,BUTLER MACHINERY COMPANY,12027105,02,2023-08-29,342300,-516.06
11,2023-08-16,1687017,RUNNING SUPPLY INC,12021713,17,2023-08-29,342173,65.97
11,2023-08-16,16665,CLIMATE SYSTEMS INC,12039044,,2023-08-29,341676,700.0
11,2023-06-30,24928,DALE G ENG,12410963,,2023-08-29,342330,497.0
19,2023-07-27,DCM66887227,AVERA ST LUKES,12029725,37,2023-08-29,342831,13.06
19,2023-07-27,DCM66787736,MRO CORPORATION,12001913,,2023-08-29,342827,10.76
19,2023-07-27,DCM66752627,MRO CORPORATION,12001913,,2023-08-29,342824,10.76
19,2023-07-27,DCM66686002,MRO CORPORATION,12001913,,2023-08-29,342821,35.0
19,2023-07-27,DCM66549914,MRO CORPORATION,12001913,,2023-08-29,342814,10.76
11,2023-08-15,808063602,APH STORES INC,12558584,23,2023-08-29,342381,86.28
11,2023-08-15,789129,THE AMBLE GROUP INC,12677394,,2023-08-29,342262,175.93
11,2023-08-15,516773,CITY OF BELLE FOURCHE,12054278,01,2023-08-29,343056,202.5
11,2023-08-10,6053360237-8/23,QWEST CORPORATION,12121401,20,2023-08-29,342325,83.32
11,2023-08-11,12322709,C & B OPERATIONS LLC,12024044,03,2023-08-29,342251,27.48
11,2023-08-01,15417,MENARDS,12019798,05,2023-08-29,342367,27.97
11,2023-06-20,PSI19-73755,CENTRAL SALT LLC,12339919,,2023-08-29,343657,8777.71
12,2023-08-16,IN4293109,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,343731,3.72
11,2023-08-17,5781201,RUNNING SUPPLY INC,12021713,,2023-08-29,341684,767.72
19,2023-07-28,DCM67296426,CIOX HEALTH LLC,12115581,01,2023-08-29,343179,35.0
19,2023-07-28,DCM67230127,CIOX HEALTH LLC,12115581,01,2023-08-29,343175,35.0
11,2023-08-11,25181123,A & M PROPERTIES INC,12544214,,2023-08-29,342686,225.0
11,2023-08-17,C261339890:01,I STATE TRUCK INC,12291406,,2023-08-29,342297,51.84
06,2023-08-16,012846,TRI-STATE SECURITY & PATROL SR,12045240,,2023-08-29,343462,360.0
11,2023-07-31,1031-00-100723,CITY OF ARMOUR,12032002,01,2023-08-29,342371,30.0
19,2023-07-28,DCM67061805,AVERA MCKENNAN,12029758,32,2023-08-29,343171,35.0
09,2023-08-17,0823CON242167,CITY OF VOLGA,12055170,,2023-08-29,341295,3236.0
12,2023-08-24,M1240063,BISON SCHOOL DISTRICT 52-1,12055772,01,2023-08-29,M345607,48179.0
11,2023-07-27,2000783483,AECOM TECHNICAL SERVICES INC,12398849,,2023-08-29,345635,17550.76
19,2023-08-08,DCT4817217,"ARCHAMBEAU, DANIEL L",12705055,,2023-08-29,343200,54.8
11,2023-08-09,19566,RADHA INC,12051715,01,2023-08-29,342182,154.0
11,2023-07-31,1029144,M G OIL COMPANY,12035221,,2023-08-29,339442,495.79
12,2023-08-22,SC12422C-366-17,NAMI SOUTH DAKOTA,12017732,02,2023-08-29,344803,26.91
11,2023-08-18,10194034,KLJ SOLUTIONS HOLDING COMPANY,12540598,,2023-08-29,345642,2111.94
013,2023-08-16,35590680113527,MIDCONTINENT COMMUNICATIONS,12023782,04,2023-08-29,342069,1.09
12,2023-08-24,M1240063,BURKE SCHOOL DISTRICT NO 26-2,12055560,01,2023-08-29,M345607,114408.0
11,2023-08-10,INV390654,DRUM CORPORATION,12040346,,2023-08-29,342203,36.8
11,2023-06-20,27398,KEYSTONE ENGINEERING & MFG,12646628,,2023-08-29,343038,2223.4
013,2023-08-15,LJ22831,CDW GOVERNMENT INC,12018139,01,2023-08-29,343448,120.0
11,2023-08-10,SFI037929,NORTHERN TRUCK EQUIP CORP,12029675,05,2023-08-29,342388,37.6
19,2023-07-28,DCC4788504,RADIOLOGY ASSOCIATES PROF LLC,12029822,01,2023-08-29,343217,160.45
12,2023-08-16,IN4293490,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,343732,93.54
11,2023-08-17,265053,NOVEYA INCORPORATED,12053327,,2023-08-29,343678,77.0
19,2023-07-28,DCM66546288,BLACK HILLS PEDIATRICS,12038729,,2023-08-29,343157,13.06
19,2023-07-28,DCM66788103,CIOX HEALTH LLC,12115581,01,2023-08-29,343161,35.0
19,2023-07-28,DCM66931354,AVERA MCKENNAN,12029758,C3,2023-08-29,343164,25.56
11,2023-08-11,229649,WEST RIVER WELDING MACHINE INC,12185887,,2023-08-29,339450,745.0
19,2023-07-28,DCM67003606,BEHAVIOR MANAGEMENT SYSTEMS,12030341,,2023-08-29,343166,14.56
06,2023-08-16,08162023,YANKTON DAILY PRESS & DAKOTAN,12029247,01,2023-08-29,342026,63.84
11,2023-07-19,262037,DEWILD GRANT RECKERT ASSOCIATE,12024746,01,2023-08-29,345656,4503.27
11,2023-07-19,3190105-10723,NORTHWESTERN CORPORATION,12028962,15,2023-08-29,342418,24.66
11,2023-08-09,12421267,MCMASTER-CARR SUPPLY COMPANY,12016786,,2023-08-29,342269,1458.83
11,2023-08-06,68042040823,CHARLES MIX ELECTRIC ASSN INC,12029373,,2023-08-29,342185,46.91
18,2023-08-17,20989864,MCKESSON MEDICAL-SURGICAL,12021827,,2023-08-29,343873,82.56
11,2023-07-19,108903,ROSEBUD FARMERS UNION,12029040,01,2023-08-29,342430,2183.75
06,2023-08-18,11722,SIOUX FALLS RUBBER STAMP,12036365,,2023-08-29,343464,15.79
11,2023-08-09,278281,JEBRO INC,12033036,,2023-08-29,342190,4092.2
12,2023-08-24,M1240063,WHITE RIVER SCHOOL DIST 47-1,12055703,01,2023-08-29,M345607,258115.0
06,2023-08-15,51-324237,PAWNEE SAE WAREHOUSE INC,12040161,,2023-08-29,341223,33.6
10,2023-06-30,23-AB-004 0523,CORNERSTONES CAREER LRNG CTR,12046500,,2023-08-29,343595,50273.29
18,2023-08-09,2023-07B,SIOUX FALLS SPECIALTY HOSPITAL,12039607,02,2023-08-29,343862,35.0
10,2023-06-21,613449,REGENCY MIDWEST VENTURES,12177768,,2023-08-29,343585,77.0
11,2023-08-07,167300100020823,MONTANA-DAKOTA UTILITIES,12020954,12,2023-08-29,343072,51.59
11,2023-08-14,1-166451,PFEIFER IMPLEMENT CO INC,12030266,,2023-08-29,342277,363.0
18,2023-08-17,1414,"FITCH, RANDY G",12582880,,2023-08-29,343147,1613.7
18,2023-08-15,X08232023,AT&T MOBILITY II LLC,12279233,,2023-08-29,344783,7378.69
10,2023-08-08,IN4284387 +,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,342087,375.97
10,2023-08-21,IN1079769,A & B BUSINESS INC,12036980,,2023-08-29,343613,70.51
11,2023-08-08,74982,SWEETMAN CONSTRUCTION COMPANY,12029188,01,2023-08-29,342179,7223.59
10,2023-08-17,SEPT2023,GRANT MANAGEMENT USA,12322327,,2023-08-29,343604,4360.0
11,2023-08-08,808062079,APH STORES INC,12558584,23,2023-08-29,342123,92.93
10,2023-08-16,INV11524578,MARCO TECHNOLOGIES LLC,12201534,,2023-08-29,342097,101.33
10,2023-08-16,"IN4293476,294674",INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,343592,85.58
06,2023-08-15,231802,HIGH POINT NETWORKS LLC,12295610,,2023-08-29,341220,1528.0
09,2023-08-22,0823NURSINGEDUC,SOUTH DAKOTA STATE UNIVERSITY,SDSU,02,2023-08-29,341660,62050.0
09,2023-08-22,0823NURSINGEDUC,MITCHELL TECHNICAL COLLEGE,12055467,03,2023-08-29,342081,850.0
11,2023-07-19,6380115341,ARAMARK UNIFORM & CAREER,12621433,01,2023-08-29,342284,11.98
09,2023-08-22,0823NURSINGEDUC,DAKOTA WESLEYAN UNIVERSITY,12029718,,2023-08-29,342082,14450.0
11,2023-08-09,261970120823,NORTHWESTERN CORPORATION,12028962,15,2023-08-29,342192,190.8
10,2023-08-10,6503367084 JUL23,CENTURYLINK COMMUNICATIONS LLC,12188416,,2023-08-29,343603,83.32
11,2023-08-08,TM020306AD001,USDA FOREST SERVICE,US,A7,2023-08-29,339445,1800.0
19,2023-08-03,DCT4534599,"GARNETTE, PENNY J",12701683,,2023-08-29,342795,190.18
06,2023-08-16,14058,"MERTZ, ADAM",12562613,,2023-08-29,341993,3125.0
06,2023-08-16,14057,"MERTZ, ADAM",12562613,,2023-08-29,341994,15207.0
06,2023-08-14,IN4290601,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,341217,218.7
12,2023-08-24,M1240063,CASTLEWOOD SCHOOL DIST 28-1,12055572,01,2023-08-29,M345607,163926.0
06,2023-08-08,EST 1F I2144090,NORTHERN PLAINS LUMBER CO INC,12586688,01,2023-08-29,341995,11200.6
27,2023-08-16,1078614,A & B BUSINESS INC,12036980,,2023-08-29,341703,0.49
16,2023-08-07,34614549,GREATAMERICA FINANCIAL SRV COP,12025514,01,2023-08-29,339515,149.62
16,2023-08-08,162140773,NORTHWESTERN CORPORATION,12028962,15,2023-08-29,339527,49.42
16,2023-08-08,162140775,NORTHWESTERN CORPORATION,12028962,15,2023-08-29,339529,18.43
27,2023-08-15,IN4292237,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,341526,78.99
11,2023-08-12,12437990,VENTURE COMMUNICATIONS CO-OP,12030120,,2023-08-29,339421,14.07
11,2023-08-21,689000823,DAVISON RURAL WATER SYSTEM INC,12038859,,2023-08-29,342370,73.75
08,2023-07-26,25510233,CONCORDANCE HEALTHCARE SOLUTIO,12600010,,2023-08-29,343521,447.7
11,2023-07-05,INV325191,MEYERINK FARM SERVICE INC,12047058,,2023-08-29,342334,6.29
12,2023-08-24,M1240063,ELK POINT-JEFFERSON SCHL DIST,12055870,01,2023-08-29,M345607,259716.0
08,2023-07-26,25510494,CONCORDANCE HEALTHCARE SOLUTIO,12600010,,2023-08-29,343522,891.26
11,2023-08-14,600193220,POMPS TIRE SERVICE INC,12019738,,2023-08-29,342139,407.75
11,2023-08-17,407725,SIGN SOLUTIONS USA LLC,12676974,,2023-08-29,342309,763.37
11,2023-08-10,600193075,POMPS TIRE SERVICE INC,12019738,,2023-08-29,342120,366.64
11,2023-08-17,430549,JOHNSON FEED INC,12033894,01,2023-08-29,342233,115.85
06,2023-08-09,C240398,NIELSEN CONSTRUCTION INC,12051076,,2023-08-29,341237,97.92
16,2023-08-03,162140778,ALL AMERICAN ROOFING & SALES,12391833,,2023-08-29,339493,3276.92
11,2023-08-01,6211,ROCKFORDS SANITATION LLC,12620600,,2023-08-29,342348,50.0
013,2023-08-15,LJ19077,CDW GOVERNMENT INC,12018139,01,2023-08-29,343446,190.0
10,2023-07-20,85501,SAND DOLLAR HOSPITALITY LLC,12532341,,2023-08-29,343583,225.0
27,2023-08-11,1028081123,IRON OUTFITTER WASTE SERVICESC,12562857,01,2023-08-29,342923,47.34
013,2023-08-13,9870087-081323,CENTURYLINK COMMUNICATIONS LLC,12188416,,2023-08-29,341912,270.0
11,2023-07-11,102835,COZINE ELECTRIC INC,12038396,,2023-08-29,342165,1587.83
27,2023-08-11,1000090806,JDHQ HOTELS LLC,12592953,,2023-08-29,342936,150.0
11,2023-07-06,389103158,AGTEGRA COOPERATIVE,12029118,,2023-08-29,343691B,1637.91
12,2023-08-24,M1240063,ELKTON SCHOOL DISTRICT 5-3,12055340,01,2023-08-29,M345607,78575.0
11,2023-08-01,14113272,GOLDEN WEST COMPANIES,12030103,03,2023-08-29,342222,43.46
18,2023-08-01,PAR2023-07,PENNINGTON COUNTY JAIL,12055008,10,2023-08-29,343843,15960.0
12,2023-08-17,SC12424C-093-1,SW EDUCATION SERVICES INC,12571354,,2023-08-29,344813,3850.0
06,2023-08-10,8102023,BLACK HILLS POWER & LIGHT CO,12028526,,2023-08-29,341193,25333.89
11,2023-08-01,14121909,GOLDEN WEST COMPANIES,12030103,03,2023-08-29,342364,0.6
12,2023-08-21,SC12423C-448-1,UTAH STATE UNIVERSITY,12123409,03,2023-08-29,344808,101795.84
11,2023-08-14,471276,RUBBER INC,12366908,,2023-08-29,342270,426.16
19,2023-07-28,DCM67435313,RAPID CITY MEDICAL CENTER,12029569,01,2023-08-29,343186,13.06
19,2023-07-28,DCM67297456,CIOX HEALTH LLC,12115581,01,2023-08-29,343181,35.0
11,2023-08-17,60199,3400 WATERTOWN HOLDINGS INC,12530871,,2023-08-29,342680,231.0
18,2023-08-16,378000,KELLY MIDWEST VENTURES LP,12141895,,2023-08-29,343851,77.0
12,2023-08-24,M1240063,ARMOUR SCHOOL DISTRICT 21-1,12055516,01,2023-08-29,M345607,107673.0
12,2023-08-24,M1240063,ANDES CENTRAL SCHOOL,12055395,02,2023-08-29,M345607,134721.0
12,2023-08-24,M1240063,ABERDEEN SCHOOL DISTRICT,12055346,02,2023-08-29,M345607,2100548.0
11,2023-08-17,60201,3400 WATERTOWN HOLDINGS INC,12530871,,2023-08-29,342681,231.0
11,2023-08-17,60200,3400 WATERTOWN HOLDINGS INC,12530871,,2023-08-29,342679,231.0
11,2023-08-14,104172,RONS AUTO GLASS INC,12048959,,2023-08-29,342188,365.0
11,2023-08-01,11015827,SANTEL COMMUNICATIONS,12030068,,2023-08-29,342366,50.36
11,2023-07-31,452347,CITY OF MITCHELL,12054862,02,2023-08-29,342425,14.4
11,2023-07-31,612685,TWIN VALLEY TIRE INC,12041972,,2023-08-29,341687,120.0
11,2023-08-01,4P25902,BOYER FORD TRUCKS SIOUX FALLS,12048868,01,2023-08-29,342129,369.16
14,2023-01-06,2227,NATIONAL CRIMINAL JUSTICE ASSN,12346102,,2023-08-29,342626,4132.0
11,2023-07-31,141416,BLACKSTRAP INC,12241692,,2023-08-29,343646,1794.17
19,2023-07-28,DCM67311507,AVERA QUEEN OF PEACE,12029749,43,2023-08-29,343183,27.56
11,2023-07-31,180678861,TRUGREEN,12017819,01,2023-08-29,339462,450.0
11,2023-08-17,6380123739,ARAMARK UNIFORM & CAREER,12621433,01,2023-08-29,341671,61.93
11,2023-08-17,639788-IN,DAKOTA RIGGERS & TOOL SUPPLY,12037658,,2023-08-29,342296,-108.6
11,2023-08-01,41848000823,CENTRAL ELECTRIC CO OP,12023749,01,2023-08-29,342358,66.45
11,2023-06-21,15143,MARK E DEVRIEND,12242383,,2023-08-29,342136,122.5
11,2023-08-11,40583,MYRL & ROYS PAVING INC,12031911,,2023-08-29,343642,23373.6
18,2023-08-16,IN4294400,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-29,342754,185.59
11,2023-08-11,39690300823,BLACK HILLS ELECTRIC CO-OP,12028516,,2023-08-29,343086,612.29
06,2023-08-08,94988,MENARDS,12019798,02,2023-08-29,342000,2931.35
11,2023-08-11,3544949748,STAPLES CONTRACT & COMMERCIALC,12163692,01,2023-08-29,342140,774.4
18,2023-08-09,0395240-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2023-08-29,343844,379.0
11,2023-08-18,9942306070,CELLCO PARTNERSHIP,12207494,,2023-08-29,345619,632.04
